catchment_id,du,x,y,sourceName,identifier,comid
cat-2527653,u,-106.25151389169524,34.89918361582212,NHDPlus comid,20867206,20867206
cat-495484,d,-86.3914965073709,30.759621182279563,NHDPlus comid,897065,897065
cat-495488,u,-86.33822111530057,30.74804426436392,NHDPlus comid,897799,897799
cat-473677,d,-84.9229266870291,31.204080828469788,NHDPlus comid,3516502,3516502
cat-473680,u,-84.93736112711642,31.253536859909275,NHDPlus comid,3516808,3516808
cat-253883,d,-75.94923528172629,35.67507092410112,NHDPlus comid,10481945,10481945
cat-253882,u,-75.97029298010465,35.69572942679203,NHDPlus comid,10482273,10482273
cat-112238,d,-76.85848057272408,39.43945651092922,NHDPlus comid,11688610,11688610
cat-112244,u,-76.85622002898447,39.53902939379225,NHDPlus comid,11687422,11687422
cat-3040098,d,-113.56275649538748,44.71987932512503,NHDPlus comid,23514372,23514372
cat-3040096,u,-113.56812901823515,44.72928054394541,NHDPlus comid,23513320,23513320
cat-1010669,d,-83.34339643293346,36.33694789884043,NHDPlus comid,22180354,22180354
cat-1010675,u,-83.40837562046286,36.30428247471679,NHDPlus comid,22180404,22180404
cat-1555524,d,-101.602020769726,42.1532207367898,NHDPlus comid,17393122,17393122
cat-1557227,u,-101.9522226775233,42.113656689493794,NHDPlus comid,17393132,17393132
cat-1800456,d,-101.89692243399476,44.60812815993319,NHDPlus comid,14375823,14375823
cat-1800454,u,-101.9708403101668,44.64391306106543,NHDPlus comid,14375729,14375729
cat-1865661,d,-97.85652592793753,44.02041973014602,NHDPlus comid,12664136,12664136
cat-1865660,u,-97.8307798665482,44.0504789046924,NHDPlus comid,12664136,12664136
cat-2137016,d,-96.53771563273492,34.14288745792065,NHDPlus comid,430258,430258
cat-2137018,u,-96.52035638690126,34.1686670203391,NHDPlus comid,430218,430218
cat-2404081,d,-94.18450981002712,29.93543152898648,NHDPlus comid,1479333,1479333
cat-2404070,u,-94.29827227820212,30.069223502819728,NHDPlus comid,1475377,1475377
cat-18015,d,-71.15413209146418,44.17504574679708,NHDPlus comid,9311619,9311619
cat-18012,u,-71.18157058508523,44.23522447571508,NHDPlus comid,9311587,9311587
cat-1096286,d,-93.08481276583788,44.97325693743456,NHDPlus comid,937010723,937010723
cat-1096284,u,-93.1430607282688,44.927561740651605,NHDPlus comid,1104210,1104210
cat-3309273,d,-120.50889380465648,38.7028966780367,NHDPlus comid,20196252,20196252
cat-3307919,u,-120.37860307763891,38.68757552215402,NHDPlus comid,20194906,20194906
cat-807030,d,-82.52031097898472,37.82398955377175,NHDPlus comid,434566,434566
cat-807035,u,-82.49820722634486,37.800823890101725,NHDPlus comid,434680,434680
cat-245874,d,-79.19479582065846,34.541762847321394,NHDPlus comid,9130066,9130066
cat-246155,u,-79.22061038495869,34.47926937174981,NHDPlus comid,9132584,9132584
cat-1316122,d,-90.58493140778783,33.64037545220176,NHDPlus comid,17956135,17956135
cat-1316124,u,-90.56804590882004,33.65548347103247,NHDPlus comid,17956069,17956069
cat-2148723,d,-98.62149773964464,35.558252670521824,NHDPlus comid,5266602,5266602
cat-2148748,u,-98.61015432661232,35.57237147200475,NHDPlus comid,5266600,5266600
cat-3302827,d,-121.43792075038266,41.49580519613813,NHDPlus comid,7923245,7923245
cat-3302826,u,-121.45292695155185,41.54278427419058,NHDPlus comid,7923233,7923233
cat-2398838,d,-95.89788299474762,30.34224324319094,NHDPlus comid,1507931,1507931
cat-2398844,u,-95.89364432109124,30.313318496871112,NHDPlus comid,1507933,1507933
cat-1855849,d,-113.1206461645516,48.957468920746905,NHDPlus comid,12345067,12345067
cat-1855845,u,-113.09541881611835,48.92389790535048,NHDPlus comid,12345135,12345135
cat-1498002,d,-103.11013369916157,48.85522436506867,NHDPlus comid,14042949,14042949
cat-1498000,u,-103.09424152683778,48.859268475986376,NHDPlus comid,14042979,14042979
cat-1009170,d,-82.78108665140631,35.53598461837531,NHDPlus comid,22150245,22150245
cat-1009205,u,-82.79058236993387,35.51812395364133,NHDPlus comid,22150305,22150305
cat-2711912,d,-110.10680024623906,31.83304969974323,NHDPlus comid,15932257,15932257
cat-2711909,u,-110.11471663555857,31.80488086787737,NHDPlus comid,15932273,15932273
cat-1864973,d,-98.8007524146683,47.567053765074185,NHDPlus comid,12570194,12570194
cat-1864979,u,-98.8152310023593,47.620878130215296,NHDPlus comid,12570156,12570156
cat-2975767,d,-118.99013645864387,46.0135109764184,NHDPlus comid,24233042,24233042
cat-2975893,u,-116.5626947931264,45.457024724157534,NHDPlus comid,24219797,24219797
cat-1310219,d,-93.84242957355586,34.32911646774328,NHDPlus comid,22698000,22698000
cat-1310221,u,-93.81739616925866,34.32078563489037,NHDPlus comid,22698026,22698026
cat-1861683,d,-100.55742292314837,42.49352097942617,NHDPlus comid,16032012,16032012
cat-1861685,u,-100.40535495717978,42.49048446813171,NHDPlus comid,16032004,16032004
cat-3054100,d,-119.85154438599685,42.716548063934994,NHDPlus comid,24043303,24043303
cat-3054093,u,-119.90973896698416,42.729091582234055,NHDPlus comid,24043745,24043745
cat-114004,d,-74.8969450418078,40.40788187095063,NHDPlus comid,2589563,2589563
cat-114006,u,-74.91893994022253,40.42224237652855,NHDPlus comid,2589537,2589537
cat-272875,d,-82.16167780478231,33.1057855791498,NHDPlus comid,9958098,9958098
cat-273180,u,-82.10038720992956,33.10008647593697,NHDPlus comid,9958164,9958164
cat-2155768,d,-100.09928334263743,36.20523242271017,NHDPlus comid,13811940,13811940
cat-2155656,u,-100.269806870584,36.24012212352456,NHDPlus comid,13812194,13812194
cat-2858563,d,-116.70945472843066,41.47042601064935,NHDPlus comid,11140034,11140034
cat-2858567,u,-116.7172768733014,41.43314263811464,NHDPlus comid,11140160,11140160
cat-1329861,d,-92.31745988479976,29.78021301797278,NHDPlus comid,15109133,15109133
cat-1329870,u,-92.30537190778088,29.80767132959089,NHDPlus comid,15109031,15109031
cat-2870568,d,-117.70184142827968,37.83177668030126,NHDPlus comid,19833884,19833884
cat-2870574,u,-117.67733106686931,37.86240617870752,NHDPlus comid,19833856,19833856
cat-2176334,d,-95.87971390612918,36.35669719461825,NHDPlus comid,21785638,21785638
cat-2176330,u,-95.88659961879736,36.395772401108864,NHDPlus comid,21785620,21785620
cat-3312562,d,-121.17797214797032,36.30750600196588,NHDPlus comid,948060267,948060267
cat-3312553,u,-120.94879261391974,36.15447591012903,NHDPlus comid,8205497,8205497
cat-663130,d,-78.56010230934736,43.04748311988257,NHDPlus comid,15567571,15567571
cat-663075,u,-78.27509968924973,43.00417573326619,NHDPlus comid,15567745,15567745
cat-1311405,d,-92.91447310347512,34.02775536613908,NHDPlus comid,21999290,21999290
cat-1311399,u,-92.85533817118169,34.12832024963501,NHDPlus comid,21998344,21998344
cat-2410997,d,-98.2907129182606,31.388353890052187,NHDPlus comid,5586582,5586582
cat-2410989,u,-98.43320999239818,31.50923536382981,NHDPlus comid,5585818,5585818
cat-657302,d,-84.46096072060872,44.57783366069787,NHDPlus comid,12953012,12953012
cat-657291,u,-84.56848790438356,44.492269567384966,NHDPlus comid,12955116,12955116
cat-2849740,d,-110.79112536329228,40.74580274484081,NHDPlus comid,7888424,7888424
cat-2850999,u,-110.83226778128927,40.75892849033516,NHDPlus comid,7888226,7888226
cat-2506617,d,-102.96051686852942,30.72973641648847,NHDPlus comid,3213859,3213859
cat-2506580,u,-103.01688244553738,30.62894052166824,NHDPlus comid,3213425,3213425
cat-1487832,d,-98.5462633627199,48.75673049753063,NHDPlus comid,939021218,939021218
cat-1487847,u,-98.46307088453337,48.69838711165655,NHDPlus comid,14415763,14415763
cat-244176,d,-80.34674249743665,35.969210128763635,NHDPlus comid,9252222,9252222
cat-244172,u,-80.35717677118646,36.0997016211279,NHDPlus comid,9248134,9248134
cat-474470,d,-84.36706610013778,32.88043353963983,NHDPlus comid,6418086,6418086
cat-474461,u,-84.23727911435043,33.21808095533962,NHDPlus comid,6415588,6415588
cat-2587685,d,-108.7999606144986,37.10206136361515,NHDPlus comid,16963513,16963513
cat-2587696,u,-108.80312437807645,37.13246470315731,NHDPlus comid,16963439,16963439
cat-2978520,d,-111.6744922620092,42.98563694023397,NHDPlus comid,24479205,24479205
cat-2983223,u,-111.6651563968732,43.066330257408936,NHDPlus comid,24479551,24479551
cat-2170436,d,-104.8095337038596,38.65938512908407,NHDPlus comid,1530293,1530293
cat-2170446,u,-104.9427080879202,38.71253224690289,NHDPlus comid,1530117,1530117
cat-251699,d,-77.15281031099144,36.181705669063405,NHDPlus comid,10450494,10450494
cat-251639,u,-77.20542439942545,36.17529297936076,NHDPlus comid,10450456,10450456
cat-1307441,d,-92.91942489171332,32.7790074617639,NHDPlus comid,15222280,15222280
cat-1307446,u,-92.9467548800245,32.73123229213216,NHDPlus comid,15223106,15223106
cat-829087,d,-87.67291060279852,36.47360789304331,NHDPlus comid,11882728,11882728
cat-829089,u,-87.64703212938198,36.4840736752503,NHDPlus comid,11882644,11882644
cat-3002012,d,-113.88463275784748,47.48934620057056,NHDPlus comid,24350176,24350176
cat-2992562,u,-113.88995681596217,47.46462563400882,NHDPlus comid,24350186,24350186
cat-498690,d,-83.8986848727072,31.029148069284613,NHDPlus comid,2948154,2948154
cat-498681,u,-83.95207042148681,31.22587202486432,NHDPlus comid,2947540,2947540
cat-1825155,d,-108.41474188135392,44.44753737118176,NHDPlus comid,12814877,12814877
cat-1825151,u,-108.29032270284335,44.45930262600009,NHDPlus comid,12813997,12813997
cat-2992758,d,-121.728910573049,46.7369364805469,NHDPlus comid,23744364,23744364
cat-3021882,u,-121.72189340265328,46.748277272434194,NHDPlus comid,23744366,23744366
cat-2727899,d,-108.69954142252028,34.85457901457458,NHDPlus comid,20575831,20575831
cat-2727901,u,-108.69415575793936,34.86972920393252,NHDPlus comid,20575845,20575845
cat-1311326,d,-92.95274145882894,34.26465284975266,NHDPlus comid,21997332,21997332
cat-1311322,u,-92.85275962596457,34.320927228831,NHDPlus comid,21997100,21997100
cat-1813234,d,-103.7316029842558,47.75484257196111,NHDPlus comid,21872621,21872621
cat-1813299,u,-103.6995174401304,47.69595573403264,NHDPlus comid,21872767,21872767
cat-419181,d,-82.06766636144548,28.583161498783056,NHDPlus comid,16949970,16949970
cat-419172,u,-82.12052982280187,28.5362689778669,NHDPlus comid,27809220,27809220
cat-1323518,d,-90.69158729052916,37.29772117742935,NHDPlus comid,733165,733165
cat-1323519,u,-90.696228741366,37.308885691149975,NHDPlus comid,733103,733103
cat-3321437,d,-116.411817169977,36.04531851326792,NHDPlus comid,948090477,948090477
cat-3321898,u,-116.4621335310938,36.09555500253369,NHDPlus comid,20245886,20245886
cat-2877228,d,-119.18219200375783,38.92799901951108,NHDPlus comid,946050091,946050091
cat-2877301,u,-119.1040325146635,38.75635105872677,NHDPlus comid,10738883,10738883
cat-2418291,d,-99.53428981127192,29.744576260907564,NHDPlus comid,10645233,10645233
cat-2418300,u,-99.59849487887442,29.829967406790207,NHDPlus comid,10643905,10643905
cat-662130,d,-77.76460062564921,42.81080353539909,NHDPlus comid,15539633,15539633
cat-662131,u,-77.77634135654309,42.80439625151522,NHDPlus comid,15539641,15539641
cat-1580382,d,-92.39704853570102,37.49829320116849,NHDPlus comid,7412658,7412658
cat-1580381,u,-92.41043266446113,37.451616559444965,NHDPlus comid,7417412,7417412
cat-2734553,d,-114.59921492412384,32.978213935173535,NHDPlus comid,10004376,10004376
cat-2734555,u,-114.57000459286384,32.9932531070571,NHDPlus comid,10004262,10004262
cat-1318507,d,-89.98780331308025,34.813196380876164,NHDPlus comid,15250782,15250782
cat-1318513,u,-90.00119504884864,34.80364876064506,NHDPlus comid,15253716,15253716
cat-2429459,d,-94.6431583232439,30.27482765247841,NHDPlus comid,1142750,1142750
cat-2429375,u,-94.60860302448054,30.285133854212965,NHDPlus comid,1142742,1142742
cat-1305557,d,-91.28677870397954,32.516367892657605,NHDPlus comid,19272786,19272786
cat-1305556,u,-91.26584433014165,32.51764154684978,NHDPlus comid,19272664,19272664
cat-816983,d,-85.93104969077265,39.14595888873176,NHDPlus comid,18454529,18454529
cat-816990,u,-85.70345178395084,39.52303693010919,NHDPlus comid,18457989,18457989
cat-2134023,d,-96.60041043515528,34.728643497964526,NHDPlus comid,6066358,6066358
cat-2134016,u,-96.71801714745789,34.675304192915206,NHDPlus comid,6066672,6066672
cat-3289084,d,-121.18926148034132,40.89907756505126,NHDPlus comid,7952018,7952018
cat-3289090,u,-121.2377965104488,41.29636405530895,NHDPlus comid,948020858,948020858
cat-1087065,d,-88.9946469633714,41.80137227950844,NHDPlus comid,10966467,10966467
cat-1087069,u,-89.00326388863238,41.78601481640039,NHDPlus comid,10967973,10967973
cat-3054373,d,-119.7596552440831,42.01403426801628,NHDPlus comid,24046149,24046149
cat-3054376,u,-119.83447550447367,41.89932205249152,NHDPlus comid,24046213,24046213
cat-1864542,d,-98.4958934444998,46.47087378597999,NHDPlus comid,11468714,11468714
cat-1864547,u,-98.5936340993826,46.55992694490504,NHDPlus comid,11463024,11463024
cat-1836521,d,-106.98046970913065,46.94226052886258,NHDPlus comid,12510395,12510395
cat-1836221,u,-106.9479094993294,46.98140045346843,NHDPlus comid,12510311,12510311
cat-3054048,d,-119.8819844004648,41.886492223369885,NHDPlus comid,24046225,24046225
cat-3054036,u,-119.9221577808859,41.86896763143806,NHDPlus comid,24046197,24046197
cat-2527023,d,-105.73459222711266,33.64454618884827,NHDPlus comid,20849187,20849187
cat-2526933,u,-105.72053719987204,33.615779936599665,NHDPlus comid,20849189,20849189
cat-647779,d,-83.15099140807075,42.19323337054746,NHDPlus comid,10850266,10850266
cat-647775,u,-83.17914189959241,42.19289023128645,NHDPlus comid,10849980,10849980
cat-2426062,d,-101.16323338098184,32.16601983304552,NHDPlus comid,5714837,5714837
cat-2426059,u,-101.23445296189357,32.06364429118546,NHDPlus comid,5714167,5714167
cat-2129916,d,-94.7165708750586,32.66782207378917,NHDPlus comid,1042501,1042501
cat-2129908,u,-94.9311931178334,32.77487109550295,NHDPlus comid,1042117,1042117
cat-85638,d,-77.82318407599402,40.01976151860054,NHDPlus comid,4711802,4711802
cat-85637,u,-77.84794639160715,39.9895135482906,NHDPlus comid,4712440,4712440
cat-1078867,d,-94.49165251878092,42.16946482320944,NHDPlus comid,6608084,6608084
cat-1078846,u,-94.42267185156317,42.24859860648184,NHDPlus comid,6608050,6608050
cat-268788,d,-82.46719148907071,33.30263727805071,NHDPlus comid,9976731,9976731
cat-271074,u,-82.48927128404956,33.28999769460445,NHDPlus comid,9977201,9977201
cat-2852727,d,-111.36611503852777,41.255602107231965,NHDPlus comid,10090760,10090760
cat-2852689,u,-111.34105074628437,41.25621729836588,NHDPlus comid,10090762,10090762
cat-2718744,d,-114.2829525739216,34.374491086261,NHDPlus comid,21438931,21438931
cat-2718741,u,-114.33920610063448,34.323376199229706,NHDPlus comid,21439121,21439121
cat-2127971,d,-94.55913059317,33.63875461858434,NHDPlus comid,9544069,9544069
cat-2127965,u,-94.72642628195574,33.712023741520426,NHDPlus comid,9543999,9543999
cat-1006478,d,-84.86745291433546,36.22644392329717,NHDPlus comid,19709857,19709857
cat-1006481,u,-84.83131390627803,36.208999099221565,NHDPlus comid,19709849,19709849
cat-97868,d,-77.99688796058493,39.66781795129141,NHDPlus comid,5891340,5891340
cat-97869,u,-78.02247216940978,39.69863041403632,NHDPlus comid,5892828,5892828
cat-2740189,d,-110.9290754095891,32.6728629514181,NHDPlus comid,21280050,21280050
cat-2740195,u,-110.91268218065736,32.68747364994966,NHDPlus comid,21280030,21280030
cat-1788321,d,-102.23481498478851,42.98353076408996,NHDPlus comid,16101839,16101839
cat-1788320,u,-102.23279984501178,42.93849372525352,NHDPlus comid,16103303,16103303
cat-813524,d,-86.17644882326972,36.64649847847198,NHDPlus comid,4036302,4036302
cat-813485,u,-86.2210182986969,36.55102485711974,NHDPlus comid,4036688,4036688
cat-2427687,d,-96.67207802953106,29.925584129438583,NHDPlus comid,5791512,5791512
cat-2427646,u,-96.67978540243006,30.02374261586328,NHDPlus comid,5790574,5790574
cat-3321565,d,-115.8573803980794,34.75670025383782,NHDPlus comid,22657557,22657557
cat-3322320,u,-115.80979349055016,34.73808555342118,NHDPlus comid,22657425,22657425
cat-2182401,d,-92.34556420727016,35.09060290320749,NHDPlus comid,7788106,7788106
cat-2182400,u,-92.23791836298362,35.0233251243161,NHDPlus comid,7788782,7788782
cat-3291051,d,-122.342427178516,38.579664806769244,NHDPlus comid,8015747,8015747
cat-3291054,u,-122.40587442119542,38.61329926453894,NHDPlus comid,8015713,8015713
cat-791359,d,-81.90643835128962,39.178315280074486,NHDPlus comid,19439521,19439521
cat-791372,u,-81.95059789671109,39.23267634152825,NHDPlus comid,19439303,19439303
cat-1852735,d,-107.48528420041576,47.88229520263888,NHDPlus comid,12353523,12353523
cat-1852738,u,-107.45113282159036,47.911849315904135,NHDPlus comid,12352849,12352849
cat-3005714,d,-113.1348477787196,46.19702213818936,NHDPlus comid,24297024,24297024
cat-2996173,u,-113.17024409150392,46.17080071555053,NHDPlus comid,24297008,24297008
cat-487901,d,-85.58303262050207,33.44591850886438,NHDPlus comid,15811683,15811683
cat-487899,u,-85.65137251948904,33.41275300947227,NHDPlus comid,15811745,15811745
cat-2167805,d,-104.09954393310466,37.81800641469787,NHDPlus comid,982369,982369
cat-2167803,u,-104.1403408529126,37.75830154239033,NHDPlus comid,982897,982897
cat-1798748,d,-105.90293305098083,43.29910813985584,NHDPlus comid,5402307,5402307
cat-1798749,u,-105.98411825863714,43.27704246941849,NHDPlus comid,5402333,5402333
cat-800651,d,-78.59258776485856,41.52552341573587,NHDPlus comid,6873933,6873933
cat-800659,u,-78.51855907674303,41.63017215412899,NHDPlus comid,6873541,6873541
cat-2186178,d,-91.14919123595251,37.38367693088733,NHDPlus comid,7670178,7670178
cat-2186182,u,-91.09611495235768,37.39398564419098,NHDPlus comid,7669612,7669612
cat-812096,d,-87.17489273046182,37.49361570940656,NHDPlus comid,11618269,11618269
cat-812089,u,-87.04087222146835,37.36006040557536,NHDPlus comid,11630637,11630637
cat-1809198,d,-103.90740012253876,45.9012115219534,NHDPlus comid,9791572,9791572
cat-1809190,u,-103.92273470563858,45.63823614212599,NHDPlus comid,9792102,9792102
cat-2737940,d,-109.6583480807113,31.56957426375728,NHDPlus comid,20371857,20371857
cat-2737943,u,-109.9260409684224,31.586356715698955,NHDPlus comid,20371849,20371849
cat-1786697,d,-97.16272138222082,42.745565415808265,NHDPlus comid,11761290,11761290
cat-1786696,u,-97.14099782526417,42.69617992076999,NHDPlus comid,11759550,11759550
cat-245458,d,-80.6010208610503,36.39838233015811,NHDPlus comid,9245652,9245652
